"","logFC.Agegroup.","Pvalues","adjPvalues"
"NR_027468.3",-0.319003219335371,0.160207226933854,0.549307502251699
"NM_015383.2",0.440994451374361,0.20113318351347,0.559438789746041
"NM_001355407.1",0.994203012964331,0.00702122753716926,0.197685047163018
"NR_037182.1",0.11601185094987,0.558479103915418,0.675904751534141
"NR_158171.1",0.245230495648536,0.294212370106755,0.576279778478858
"NM_003528.2",-0.274746665787519,0.279689041251006,0.573619674418612
"NM_014849.5",-0.487749385224311,0.340710634747666,0.591021307642899
"NM_005850.5",-0.212028609787179,0.136395302681976,0.549307502251699
"NM_018997.3",-0.149338069454932,0.378799023621183,0.600118638897258
"NM_207168.1",-0.30371376635724,0.0746194798636254,0.549307502251699
"XR_002958362.1",-0.109430588357983,0.531299934075885,0.662328654531386
"NM_000396.4",-0.302267360156983,0.0557610266696655,0.545909611026749
"NM_017860.5",-0.178608066854262,0.22866049426906,0.568279898739505
"NM_006818.4",-0.322574848031875,0.343197792436166,0.591021307642899
"NM_212551.5",-0.27126189616828,0.136477806352188,0.549307502251699
"NM_002796.3",-0.240624778559296,0.04298597595249,0.518600151855468
"XM_005245006.5",-0.219350628155768,0.445121012047568,0.624421858464293
"XM_005244999.3",-0.163744521678039,0.60026789848627,0.696171527938486
"NM_053055.5",-0.30181549173308,0.528840724090887,0.661730842616796
"NM_002966.3",-0.320411977272212,0.341004424359184,0.591021307642899
"NM_005620.2",-0.226040957808045,0.466943361345126,0.632625904181671
"NM_007113.3",-0.225446183699251,0.531074186306724,0.662328654531386
"NM_006271.2",-0.260378211859563,0.488710701927261,0.642659648094877
"NM_006694.4",-0.209431064117194,0.026443175096924,0.442810946365055
"NM_006118.4",-0.568165308470366,0.000717448344855155,0.0301536260881152
"NM_017582.7",-0.267751544405324,0.106012125065054,0.549307502251699
"NM_138300.4",-0.264910351401194,0.0767902408640494,0.549307502251699
"NM_025207.5",-0.235579330795455,0.246394673853653,0.568326235965891
"NM_004952.5",-0.184870391347256,0.482990206642809,0.639430084119674
"NM_173852.3",-0.236198912272806,0.162034860324031,0.549307502251699
"NR_002188.3",0.285431994181006,0.134861323976812,0.549307502251699
"XR_002958367.1",-0.24587034695894,0.203037698692313,0.559438789746041
"NR_024117.2",-0.0877893072433281,0.616048995326132,0.705436045797742
"NM_014949.4",-0.301099127851547,0.0273108003216117,0.451689747565776
"NM_003145.4",-0.243990069879647,0.0236961782951669,0.419017786926731
"NM_001093725.2",-0.198648390555285,0.333305576387707,0.588011211808225
"XM_024451071.1",-0.234132948816539,0.353900672263792,0.591021307642899
"XM_011509071.2",-0.23742131015085,0.354836748956615,0.591021307642899
"XM_017000061.1",-0.26247402784099,0.253935217986026,0.569377391725975
"NM_144772.3",-0.0454290311046399,0.776868490124576,0.814946146269225
"XM_017000319.2",-0.29242493109531,0.00256317305008452,0.087449433473472
"XR_922175.3",-0.207663836560967,0.401995914184085,0.607339490041077
"NM_198427.2",-0.138409305936827,0.679988805533371,0.74625072319651
"NM_006617.2",-0.239931646915111,0.401799261956058,0.607339490041077
"NM_002432.3",-0.366264862549169,0.232446409545586,0.568326235965891
"NR_037870.1",-0.279019168326144,0.143451875510105,0.549307502251699
"NM_145167.3",-0.254206405438245,0.148017470295282,0.549307502251699
"NM_004983.3",-0.247980735239702,0.41659764938922,0.612293419682432
"NM_000702.4",-0.224533834346129,0.385498598689943,0.603171716673835
"NM_001231.5",-0.275533346134371,0.513650762924513,0.654929428645626
"NR_147618.1",-0.154341524327636,0.586159554058564,0.688906262887791
"NR_002190.1",-3.31243230508815,1.63356607866517e-16,2.36867081406449e-13
"NM_005598.4",-0.199161207074723,0.804890789560068,0.838277353106194
"NM_020335.3",-0.12241646336886,0.638382812998719,0.718000487092617
"XR_922199.2",-0.202147318154529,0.445815675155282,0.624421858464293
"NM_005099.6",-0.225521771796151,0.587661474958572,0.689411961971889
"NM_001166159.1",-0.278657109345649,0.377131773531662,0.599462877480021
"NM_004528.4",-0.392624397437937,0.161881008997292,0.549307502251699
"XM_017001914.2",-0.294167208748674,0.133483391368319,0.549307502251699
"NM_053053.4",-0.301158599450482,0.144701390943216,0.549307502251699
"NM_199351.3",-0.320489459469644,0.233054217435685,0.568326235965891
"NM_003851.3",-0.285305339480739,0.0557824469597559,0.545909611026749
"NR_026550.3",0.0634544651591315,0.751694723806234,0.797263712644434
"NM_152902.5",-0.28343247333836,0.225783493886005,0.568122263516096
"NM_199344.3",-0.290344912965864,0.207871953583883,0.560505105142553
"NM_001677.4",-0.253960310236076,0.560939887346093,0.677097054444816
"NM_001320973.2",-0.3108151725042,0.121966107274283,0.549307502251699
"NM_004905.3",-0.27013647697451,0.217686528408282,0.563194774265304
"XR_002957547.1",-0.212493486385645,0.341254526398724,0.591021307642899
"NR_003940.1",-0.282569024256941,0.16910870530706,0.549307502251699
"NM_014412.3",-0.293573337578041,0.255769608472645,0.570178740363922
"XM_011509826.1",-0.3474889300436,0.329934493319542,0.585949649147599
"NR_033186.1",-0.256240663771432,0.173324496990834,0.549307502251699
"NM_022371.4",-0.245889910979043,0.0822240093279206,0.549307502251699
"NM_002826.5",-0.262347261378113,0.250349126794573,0.568326235965891
"NM_020950.2",-0.221462995822971,0.255464356448318,0.570178740363922
"NM_016545.5",-0.231829767287336,0.529297568424748,0.661754693371519
"NM_001033056.3",-0.176642472754222,0.49730657805498,0.648436013464203
"NR_148933.1",-0.273310134478443,0.0841269950839349,0.549307502251699
"NM_003292.3",-0.299827380354412,0.0597689494234607,0.545909611026749
"NM_000963.4",-0.33016085251268,0.353689020172879,0.591021307642899
"NM_002922.4",-0.284945631029416,0.669859522748754,0.739612646476827
"NR_039624.1",-2.24558129417131,1.71023480234588e-05,0.00106659804877485
"NM_002923.4",-0.284849320482891,0.237343248231115,0.568326235965891
"NM_003783.3",-0.332164958033688,0.340756019360791,0.591021307642899
"XR_922393.2",-0.359845148122009,0.511647980599262,0.654581083085987
"NM_012396.5",-0.28496205170702,0.199163744376778,0.559438789746041
"NR_160746.1",-0.255603941127105,0.461295405354725,0.630868510034757
"NM_198149.2",-0.302588327865539,0.374144928424213,0.599050312636983
"NM_012134.3",-0.280840934110843,0.185081217454082,0.553142992944803
"NM_006335.3",-0.284702124873255,0.174480567416946,0.549307502251699
"XR_002958451.1",-0.186238635691528,0.462683149125297,0.631094804411544
"NM_004767.5",-0.264513607454185,0.427462385358204,0.619130305022068
"NM_002871.5",-0.295968694482388,0.117240783284131,0.549307502251699
"NM_016243.3",-0.269853439424468,0.0375886499455894,0.498888260147411
"NM_001276.4",-0.287678872625051,0.36746209643289,0.597215328419853
"NM_006763.3",-0.269723149456131,0.248584171220597,0.568326235965891
"NM_001174108.2",-0.325949023441235,0.280496469602381,0.574369618845062
"NM_032833.4",-0.307619301695563,0.0588131117996138,0.545909611026749
"NM_203376.2",-0.277274933781259,0.121840289898953,0.549307502251699
"NM_018203.3",-0.138811239957027,0.751597160393064,0.797263712644434
"NR_103783.1",-0.182430166347208,0.541276361638716,0.668865254476367
"NR_148934.1",-0.132510193260694,0.671896390248171,0.74114772919669
"NM_181644.5",-0.393009041862913,0.192429308176162,0.558773997767035
"NM_001973.4",-0.323965665079223,0.0981285427425488,0.549307502251699
"NM_033102.3",-0.256881944908727,0.567943887912325,0.680110222783214
"NM_001025109.2",-0.293856805497367,0.207198612936438,0.560505105142553
"NM_152485.4",-0.317200622522266,0.115124340943157,0.549307502251699
"NM_021194.3",-0.312665149803153,0.0447955433711468,0.532022757404058
"NM_001297754.3",-0.348403214638169,0.178065470834457,0.549492315698494
"NM_016052.4",-0.342469489522282,0.0187701499093925,0.380653389770898
"NM_001355457.2",-1.52124441708628,2.28515640104309e-11,9.4670765186071e-09
"NM_004446.3",-0.332125880499233,0.124561980220883,0.549307502251699
"NM_018060.4",-0.30560605354637,0.00971528046361386,0.257299665246394
"NM_001286129.2",-0.327469563723376,0.0406284460613764,0.513306808489902
"NM_024709.5",-0.233374963646593,0.556507083892347,0.675118403383312
"NM_022746.4",-0.211322441922154,0.407985113498051,0.608560145143164
"NR_132119.1",-0.164017387847414,0.503470067890153,0.650809590434542
"NM_001130440.1",-0.446532038331735,0.00751911695786595,0.208147807836609
"XR_949163.3",-0.344819349904577,0.44662914067406,0.62459313217278
"NM_013328.4",-0.441694766376421,0.00418958324010162,0.13100810528937
"NM_152608.4",-0.298035517700484,0.0110745116654783,0.27937687813
"NM_002107.6",0.845221414295012,2.81338221599939e-05,0.00169975175549963
"NM_022735.4",-0.316237211323169,0.0225115168893157,0.416487365749303
"NM_002221.3",-0.247932339345896,0.319127612295129,0.58193741763079
"XM_005273104.5",-0.342037034774498,0.0274128950246816,0.451689747565776
"NM_020435.4",-0.198072995729827,0.650589080962494,0.72607594180921
"NR_073154.1",-0.300075322561716,0.163388441238482,0.549307502251699
"NM_033445.2",-0.222420317382524,0.293608941972525,0.576279778478858
"NM_001010858.3",-0.16706752286835,0.454684185814428,0.628346027572953
"NR_002834.1",-0.238323792723082,0.445705957776454,0.624421858464293
"NM_021205.6",-0.376988252182981,0.277540523522157,0.572248502107539
"NR_149312.1",-0.309558248632166,0.0679795627888454,0.549307502251699
"NM_145257.5",-0.314662237596863,0.209454963128662,0.560505105142553
"NM_001100.4",-0.0831578117298643,0.787789153295766,0.823868930601414
"NM_001025247.2",-0.284683295527616,0.0866896408886477,0.549307502251699
"NM_000029.4",-0.254841662212942,0.518068586295539,0.655639930288921
"NM_032800.3",-0.0459740815199041,0.852566081528313,0.873345685776089
"NM_198552.3",-0.249563066040522,0.243595827177371,0.568326235965891
"XR_002958489.1",-0.299499058740421,0.133880242041583,0.549307502251699
"NM_175876.5",-0.305288799242243,0.194692412554899,0.558773997767035
"XR_001738520.2",-0.252483752025248,0.143468849652767,0.549307502251699
"NM_005999.3",-0.342135231718708,0.0590273537829328,0.545909611026749
"NM_019090.2",-0.310099156936924,0.145853163721495,0.549307502251699
"NM_032435.3",-0.297833960695852,0.31035718447452,0.578461822740586
"NM_002245.4",-0.345050943424174,0.590881275722332,0.690754321185694
"XM_011544184.2",-0.324227166511745,0.690868505483607,0.753485771305928
"NM_001206641.3",-0.42917356031583,0.0485312281308186,0.541309852228361
"NM_014765.3",-0.296632321733198,0.290018560559918,0.576279778478858
"NM_001371478.1",-0.262345027424459,0.0636563746495841,0.545909611026749
"XM_024448449.1",-0.22816983658967,0.610506395380162,0.701942009417532
"XM_017001275.2",-0.10865366305574,0.643615650593624,0.721207645564726
"XR_001738550.1",-0.194554684207866,0.500831957934908,0.650139963299567
"NM_014322.3",-0.27507524801796,0.557303136262881,0.675518953045916
"NM_001821.3",-0.34935011735694,0.192441259130579,0.558773997767035
"NR_111907.1",-0.231418670914867,0.325894021164233,0.583761289185884
"NM_016002.3",-0.232101686633798,0.1416561491619,0.549307502251699
"NR_015422.1",-0.247644088946116,0.347951942325439,0.591021307642899
"NM_020394.5",-0.250966361475467,0.161637804303698,0.549307502251699
"NR_147502.1",-0.106139911100244,0.490759270644002,0.643982753333758
"NM_001243740.2",-0.267049012398509,0.571672627959677,0.682166504044704
"NM_032752.3",-0.268474633744957,0.15323444831353,0.549307502251699
"NM_001329733.2",-0.248444163785342,0.239744837149948,0.568326235965891
"NM_015431.4",-0.189486557370709,0.516909146116953,0.654929428645626
"NM_001001957.2",-0.369367388950457,0.418831463682483,0.613130360766886
"NR_033873.1",-0.267065497370244,0.291367148333364,0.576279778478858
"NM_000182.5",-0.177419479766878,0.216194509021934,0.563194774265304
"XM_017004559.1",-0.314803091855149,0.0720063821651314,0.549307502251699
"NM_003128.3",-0.263997952425951,0.356595977772837,0.591649408291234
"NM_003038.5",-0.271725685083278,0.326191845863414,0.583761289185884
"NM_138458.4",-0.182804728293654,0.317730592635886,0.581590498507938
"NM_032208.2",-0.292017470630833,0.207390801166293,0.560505105142553
"NM_015120.4",-0.301057797126039,0.0474279046542118,0.539994956293258
"XR_002959407.1",-0.218586552863093,0.273241108692047,0.571266423629509
"NR_026846.1",-0.202581418943421,0.456827124106074,0.629164673512047
"XR_001738871.1",-0.250402896454012,0.458208260459594,0.629232819583771
"NM_006236.3",-0.228841339712173,0.0804537141824852,0.549307502251699
"NR_015377.2",-0.298159106315895,0.702572880070697,0.761511861410771
"NM_001316349.2",-0.216921355929936,0.662433019156848,0.734857997222337
"XM_017004888.2",-0.29435831147981,0.347407113267292,0.591021307642899
"NM_003812.4",-1.67547916275396,0.000320200411778674,0.0147393840342564
"NM_024782.2",-0.263859695157584,0.0603868758939138,0.545909611026749
"NM_001371273.1",-0.333431083873396,0.215675591430756,0.563194774265304
"NM_139072.4",-1.75549964848217,1.25078194940767e-05,0.000806059478507166
"NR_104223.1",-0.242781365445171,0.261285213013831,0.570619246639045
"XM_017005401.2",-0.251722913379008,0.387597945086782,0.603353107172641
"NR_135599.2",-0.240253201059049,0.265265268253801,0.570619246639045
"XM_017005378.2",-0.321595188180223,0.18577975004422,0.553142992944803
"NM_004939.3",-0.29622881934036,0.199053111449618,0.559438789746041
"NM_030797.4",-0.297642933094938,0.483832109268274,0.639668619502162
"XM_011532724.2",-0.207059178922943,0.452427456193227,0.627210939258274
"NM_004040.4",-0.183079913030538,0.125968866134084,0.549307502251699
"NM_181713.4",-0.218458970627867,0.196345628641353,0.558773997767035
"NR_034113.1",-0.24078998701926,0.120058199657647,0.549307502251699
"NR_135490.2",-0.273630982309347,0.137466959522849,0.549307502251699
"NM_016131.5",-0.0887915689703168,0.683581971985441,0.748933062934403
"XR_001738852.2",-0.240050059149195,0.298949967469762,0.576279778478858
"NM_177983.3",-0.229259053713785,0.143247858717666,0.549307502251699
"NM_005760.3",-0.351789081595026,0.0414040377067604,0.516030458067061
"NM_012413.4",-0.265635667826284,0.370419773368935,0.59762253601208
"NM_138801.3",-0.244472326423019,0.46727791872653,0.632650584667186
"NM_005633.3",-0.327572490153638,0.217436540769589,0.563194774265304
"NR_037875.1",-0.126170110311957,0.651932054434813,0.726945338850534
"XM_017003369.1",-0.263360270855206,0.486424357114594,0.641325551311841
"NM_001033557.3",-0.319975027527546,0.334482653256113,0.588073105300374
"XR_002959325.1",-0.310663740923744,0.156532025900707,0.549307502251699
"XM_011532574.3",-0.237712692152666,0.249672510566088,0.568326235965891
"NM_014709.4",-0.294213637474247,0.113454196824638,0.549307502251699
"NM_002398.3",-0.262914791176055,0.354251823817118,0.591021307642899
"NR_033872.1",-0.167840789524864,0.150474696172443,0.549307502251699
"NM_133478.3",-0.232905362243667,0.34760717144846,0.591021307642899
"NM_001058.4",-0.40149548636883,0.273217509447858,0.571266423629509
"NM_006634.3",-0.21256986762267,0.485044093954051,0.640686801396834
"NM_017952.6",-0.232328098804909,0.118787918506377,0.549307502251699
"NM_022780.4",-0.309954607214088,0.129368087032648,0.549307502251699
"NM_144563.3",-0.217424575975803,0.0612613876423717,0.545909611026749
"XR_923048.2",-0.234616366283221,0.269228889531237,0.57107942069165
"NR_103734.1",-0.263765343304479,0.133792338035928,0.549307502251699
"NM_001310154.3",-0.163955966642739,0.521881307079968,0.657788482026861
"NM_020151.3",-0.283604858491924,0.147234486884009,0.549307502251699
"XM_011511380.1",-0.149802380328729,0.470053674230618,0.633274252450919
"NM_012214.3",-0.322129866056873,0.348037334675976,0.591021307642899
"NM_015904.4",-0.257792940718555,0.132702166207063,0.549307502251699
"XM_011511243.2",-0.26202707348671,0.501444955342542,0.650150879923072
"NM_003048.6",-0.253054123792498,0.364395463696895,0.595350335054082
"NR_015399.1",-0.278614002530033,0.478919644169277,0.637961806419461
"NM_006343.3",-0.268066804536114,0.333964913895017,0.588051969561218
"NM_198581.3",-0.289664905191221,0.116250223798326,0.549307502251699
"NM_016133.4",-0.323100652738837,0.231612263538103,0.568326235965891
"NM_002830.4",-0.321078739119399,0.192322375860298,0.558773997767035
"XR_001739702.2",-0.264892511649625,0.517191228384792,0.654929428645626
"NM_001006623.3",-0.296520629937648,0.0868028929764334,0.549307502251699
"NM_001006622.2",-0.335643129345191,0.0279362169989701,0.454557672767011
"XM_017004449.2",-0.193154290155668,0.42396504709171,0.616599115629869
"XM_017004231.1",-0.199169384935324,0.433672871372042,0.620593055785049
"XM_011511274.3",-0.273994969911229,0.241517654668969,0.568326235965891
"NM_001508.3",-0.178057862805134,0.776830206345967,0.814946146269225
"NR_036549.1",-0.149223484709877,0.60347294585259,0.697735525177599
"NM_007226.3",-0.323434881716345,0.35292031526049,0.591021307642899
"NM_001006636.5",-0.200509814881686,0.421222451138096,0.614482261405345
"NM_198557.3",-0.33401104909253,0.15591381976027,0.549307502251699
